,Title,Price,Material,Code,Sold,Days,Imagefile,first_level,second_level,third_level,Length,Width,Height
3486,Porte double manuelle,80.0,Encaustic,Double slips,0.0,184.0,"['38c31155-5bac-4cfe-b684-b05f9254e5f4.png', '7ceb70db-e6ee-4e3d-9f35-793fb9be1f0e.png']",Technical elements,"Covering, Finish",Sanitary fittings and accessories,,,
3546,Porte double manuelle,80.0,Encaustic,Double slips,0.0,185.0,"['01637c07-856c-4ae6-9369-b6d4aa7b6f7a.jpeg', 'b15dff7a-a0dc-4f16-af39-7befa4728411.jpeg', '984e9eb4-9c5f-456b-8866-cd0e567b01fd.jpeg']",Technical elements,"Covering, Finish",Sanitary fittings and accessories,,,
3587,Porte double manuelle,80.0,Encaustic,Double slips,0.0,186.0,"['edb0a479-f7e7-436a-9383-cfb4eb67d4ce.jpeg', '3540e342-4442-4e78-a1b6-29b9f506a0cb.jpeg']",Technical elements,"Covering, Finish",Sanitary fittings and accessories,,,
3650,Porte double manuelle,80.0,Encaustic,Double slips,0.0,184.0,"['af729b5f-a96b-4ac2-b7aa-cf60092c1b63.png', 'dfe339e7-0b56-4f5e-8d94-432727d223bf.png']",Technical elements,"Covering, Finish",Sanitary fittings and accessories,,,
3702,Porte double manuelle,80.0,Encaustic,Double slips,0.0,185.0,['c0a73c17-3aae-4cab-98af-c01ce43dd0ac.jpeg'],Technical elements,"Covering, Finish",Sanitary fittings and accessories,,,
3766,Porte double manuelle,35.0,Encaustic,Double slips,1.0,27.0,"['598c5cc1-fe20-4dd0-b6d0-6e14cc9584b5.png', '005e30db-a4af-40b8-9f07-dcac2d2b4477.png']",Technical elements,"Covering, Finish",Sanitary fittings and accessories,,,
3775,Porte double automatique,100.0,Encaustic,Double slips,0.0,186.0,['f34bdfca-f149-491c-bb23-b15b71a25e7d.jpeg'],"Wall, Barriers, Pannels","Covering, Finish",Sanitary fittings and accessories,,,
3814,Porte double manuelle,80.0,Encaustic,Double slips,0.0,186.0,['9f7e363b-d0d2-4a72-bd9f-579507a63488.jpeg'],Technical elements,"Covering, Finish",Sanitary fittings and accessories,,,
3847,Porte double manuelle,80.0,Encaustic,Double slips,0.0,185.0,['2aeb080c-563c-4795-a731-0d53587a505f.jpeg'],Technical elements,"Covering, Finish",Sanitary fittings and accessories,,,
3976,Porte double manuelle,80.0,Encaustic,Double slips,0.0,184.0,"['2fee6cc6-90f3-4246-ad27-290bb2dd53d0.png', '03615919-bae7-49f6-86ba-6ad6577f2342.png']",Technical elements,"Covering, Finish",Sanitary fittings and accessories,,,
4091,Porte double manuelle,80.0,Encaustic,Double slips,0.0,209.0,"['5097e7b8-513f-4cdc-9926-7a72152669f1.jpeg', '73a54156-b97d-45d6-92cb-fb3f7502e870.jpeg']",Technical elements,"Covering, Finish",Sanitary fittings and accessories,,,
4103,Porte double automatique,130.0,Encaustic,Double slips,0.0,209.0,['7a420ec1-ab36-4295-b342-cdf4e0029e0c.jpeg'],"Wall, Barriers, Pannels","Covering, Finish",Sanitary fittings and accessories,,,
4113,Porte double manuelle,80.0,Encaustic,Double slips,0.0,143.0,['ad7c6476-9acd-4604-82e9-7cf4a5e00fef.jpg'],Technical elements,"Covering, Finish",Sanitary fittings and accessories,,,
4292,Porte double manuelle,80.0,Encaustic,Double slips,0.0,143.0,['38f4b9f3-3290-48c9-8b27-67b241c6ee8f.jpg'],Technical elements,"Covering, Finish",Sanitary fittings and accessories,,,
4366,Porte double manuelle,80.0,Encaustic,Double slips,0.0,143.0,['3199ecbd-de69-473c-b345-72495558de39.jpg'],Technical elements,"Covering, Finish",Sanitary fittings and accessories,,,
